;end_time;energy_kWh;start_time;vehicle_id;;start_season;start_month;start_day;start_hour;start_min;end_season;end_month;end_day;end_hour;end_min;;same_day?;#_hours;start_hour_CI;mid_hours_total_CI;end_hour_CI;;#_min;start_hour_credits;mid_hour_credts;end_hour_credits;;total_credits
81;12/15/18 21:42;8,008;12/15/18 19:23;19P8;;4;12;15;19;23;4;12;15;21;42;;1;3;153;141,37;130,78;;139;-0,000454675804316547;-0,000592587391079137;-0,000322563161784173;;-0,00136982635717986
82;12/15/18 11:35;19,74;12/15/18 7:53;30P2;;4;12;15;7;53;4;12;15;11;35;;1;5;122,4;293,75;89,84;;222;-0,0000641976810810811;-0,000240081081081081;0,0000438067945945945;;-0,000260471967567568
83;12/15/18 12:28;3,984;12/15/18 9:43;55P6;;4;12;15;9;43;4;12;15;12;28;;1;4;94,27;180,1;91,17;;165;-0,000000768404945454543;0,0000385940945454545;0,00000627936349090908;;0,000044105053090909
84;12/15/18 13:42;1,328;12/15/18 12:33;55P6;;4;12;15;12;33;4;12;15;13;42;;1;2;91,17;0;92,03;;69;0,00000482652939130434;0;0,00000500528973913042;;0,00000983181913043476
85;12/15/18 14:48;1,328;12/15/18 13:48;55P6;;4;12;15;13;48;4;12;15;14;48;;1;2;92,03;0;93,36;;60;0,00000164459519999999;0;0,00000149160959999998;;0,00000313620479999998
86;12/16/18 1:26;22,908;12/15/18 18:49;63P6;;4;12;15;18;49;4;12;16;1;26;;0;8;156,4;735,74;90,25;;397;-0,000143157112141058;-0,00215922845017632;0,0000189034277078086;;-0,00228348213460957
87;12/15/18 18:15;0,332;12/15/18 17:48;58P0;;4;12;15;17;48;4;12;15;18;15;;1;2;136,96;0;156,4;;27;-0,000022953152;0;-0,0000415996;;-0,000064552752
88;12/15/18 2:25;0,455;12/15/18 2:03;38P3;;4;12;15;2;3;4;12;15;2;25;;1;1;88,55;0;0;;22;0,00000851760000000001;0;0;;0,00000851760000000001
89;12/15/18 14:15;7,73499999999999;12/15/18 7:23;38P3;;4;12;15;7;23;4;12;15;14;15;;1;8;122,4;566,79;93,36;;412;-0,0000716460007281552;-0,0000173969912621362;0,000000395386165048539;;-0,0000886476058252429
90;12/15/18 8:40;11,55;12/15/18 5:53;47P0;;4;12;15;5;53;4;12;15;8;40;;1;4;90,98;227,48;109,22;;167;0,0000048277616766467;-0,000597258107784431;-0,000154070083832335;;-0,00074650042994012
91;12/15/18 12:57;9,3132;12/15/18 11:43;63P7;;4;12;15;11;43;4;12;15;12;57;;1;2;89,84;0;91,17;;74;0,0000301158683027027;0;0,000066629149881081;;0,0000967450181837837
